userId,age,gender,occupation,movieId,feedback,genre,timestamp
299,29,M,doctor,715,1,Drama,889503441
130,20,M,none,678,1,Thriller,874953526
184,37,M,librarian,258,0,Sci-Fi,889906882
183,33,M,scientist,225,0,Comedy,891467546
280,30,F,librarian,7,1,Sci-Fi,891700385
374,36,M,executive,231,0,Action,880939228
254,44,M,educator,259,0,Comedy,886470859
149,35,F,marketing,305,1,Drama,883512658
291,19,M,student,1213,0,Crime,874871655
181,26,M,executive,276,0,Drama,878962816
251,28,M,doctor,265,0,Action,886271641
276,21,M,student,1013,0,Thriller,874787150
67,17,M,student,1093,1,Comedy,875379419
269,31,F,librarian,919,1,Adventure,891446132
276,21,M,student,1172,1,Comedy,882659550
41,33,M,engineer,170,1,Comedy,890687713
276,21,M,student,1253,0,Thriller,874795729
95,31,M,administrator,878,0,Comedy,881599623
298,44,M,executive,473,0,Animation,884183952
289,11,M,none,473,0,Animation,876790576
6,42,M,executive,286,0,Romance,883268170
327,22,M,student,1067,1,Comedy,887819538
234,60,M,retired,604,1,Comedy,892078936
345,28,F,librarian,197,1,Romance,884992141
197,55,M,technician,779,0,Action,891410170
120,47,F,other,257,0,Sci-Fi,889490979
293,24,M,writer,616,0,Sci-Fi,888907753
174,30,F,administrator,196,1,Drama,886514108
178,26,M,other,682,0,Horror,892239928
137,50,M,educator,172,1,Adventure,881433719
128,24,F,marketing,300,1,Action,879966355
253,26,F,librarian,127,1,Crime,891628060
88,49,F,librarian,321,0,Comedy,891037708
222,29,M,programmer,449,1,Action,878184899
247,28,M,engineer,111,1,Comedy,893097024
60,50,M,healthcare,176,1,Sci-Fi,883326057
92,32,M,entertainment,313,1,Action,887042925
256,35,F,none,385,1,Romance,882164603
343,43,M,engineer,25,0,Comedy,876402814
314,20,F,student,215,1,Drama,877888722
115,31,M,engineer,172,1,Adventure,881171273
263,41,M,programmer,210,0,Action,891298792
305,23,M,programmer,249,0,Comedy,886322174
244,28,M,technician,62,0,Adventure,880607269
267,23,M,engineer,568,1,Romance,878972955
87,47,M,administrator,810,0,Action,879876111
330,35,F,educator,181,1,Romance,876544277
134,31,M,programmer,258,1,Sci-Fi,891732122
13,47,M,educator,61,1,Drama,882140552
346,34,M,other,133,1,War,874948513
108,44,M,educator,121,0,Action,879880190
368,18,M,student,637,0,Horror,889783617
305,23,M,programmer,660,1,Drama,886324734
298,44,M,executive,286,1,Romance,884124929
256,35,F,none,49,1,Comedy,882165238
286,27,M,student,277,1,Drama,875807003
286,27,M,student,107,0,Drama,875807043
327,22,M,student,32,1,Documentary,887747266
201,27,M,writer,128,0,Thriller,884111546
288,34,M,marketing,15,1,Drama,886892177
308,60,M,retired,610,1,Musical,887738847
334,32,M,librarian,387,1,Drama,891548579
204,52,F,librarian,315,1,Drama,892388857
257,17,M,student,165,1,Drama,879547534
347,18,M,student,435,1,Western,881654211
181,26,M,executive,827,0,Adventure,878963276
13,47,M,educator,784,0,Drama,882397084
26,49,M,engineer,508,0,Drama,891352941
118,21,M,administrator,511,1,Adventure,875384885
239,39,M,artist,114,0,Animation,889178616
339,35,M,lawyer,589,1,Western,891032221
171,48,F,educator,327,1,Mystery,891034835
378,35,M,student,8,1,Drama,880045722
14,45,M,scientist,509,1,Drama,890881521
62,27,F,administrator,33,0,Action,879374785
64,32,M,educator,284,1,Romance,889740056
269,31,F,librarian,177,1,Western,891449214
200,40,M,programmer,151,0,Children,876042204
370,52,M,writer,265,1,Action,879434636
327,22,M,student,478,1,Comedy,887819860
10,53,M,lawyer,509,1,Drama,877889005
108,44,M,educator,275,1,Drama,879879739
311,32,M,technician,365,1,Drama,884365580
199,30,M,writer,324,0,Mystery,883782509
363,20,M,student,55,1,Crime,891495682
180,22,F,administrator,56,1,Drama,877127130
60,50,M,healthcare,194,1,Crime,883326425
14,45,M,scientist,121,0,Action,876965061
18,35,F,other,136,1,Drama,880129421
270,18,F,student,222,1,Sci-Fi,876954521
268,24,M,engineer,17,0,Thriller,875743588
323,21,M,student,203,1,Western,878739953
334,32,M,librarian,502,0,Comedy,891546963
354,29,F,librarian,716,0,Drama,891307157
336,23,M,salesman,571,0,Comedy,877756999
144,53,M,programmer,33,1,Action,888105902
226,28,M,student,169,1,Comedy,883888892
301,24,M,student,168,1,Comedy,882075994
99,20,M,student,685,0,Action,885678840
181,26,M,executive,1289,0,Romance,878962866
197,55,M,technician,271,0,Sci-Fi,891409352
312,48,M,other,357,1,Drama,891698987
54,22,M,executive,1012,0,Drama,880936669
200,40,M,programmer,38,0,Sci-Fi,884130348
69,24,M,engineer,1143,1,Thriller,882072998
5,33,F,other,40,1,Comedy,879198109
181,26,M,executive,766,0,Documentary,878962675
303,19,M,student,80,1,War,879484563
110,19,M,student,575,0,Western,886989566
299,29,M,doctor,208,1,Horror,878191995
275,38,M,engineer,423,1,Fantasy,880315322
210,39,M,engineer,200,1,Horror,887737040
327,22,M,student,1097,1,Drama,887819860
99,20,M,student,7,1,Sci-Fi,885678784
64,32,M,educator,240,0,Animation,889740462
101,15,M,student,1034,0,Action,877136686
18,35,F,other,778,0,Drama,880131077
301,24,M,student,159,0,Mystery,882076890
90,60,M,educator,166,1,Drama,891383423
213,33,M,executive,2,1,Thriller,878955914
251,28,M,doctor,520,1,Adventure,886271955
295,31,M,educator,99,1,Musical,879517741
279,33,M,programmer,175,1,Sci-Fi,875296461
64,32,M,educator,636,1,Adventure,889740286
303,19,M,student,231,1,Action,879485292
184,37,M,librarian,196,1,Drama,889908985
197,55,M,technician,92,0,Action,891410082
315,31,M,educator,156,1,Crime,879821267
23,30,F,artist,662,0,Drama,874788045
291,19,M,student,56,1,Drama,874834701
5,33,F,other,90,0,Thriller,875636297
146,45,M,artist,1294,1,Documentary,891457749
254,44,M,educator,90,0,Thriller,886475406
326,41,M,administrator,559,0,Horror,879877413
290,40,M,engineer,91,0,Musical,880474451
94,26,M,student,472,0,Adventure,891723707
189,32,M,artist,484,1,Mystery,893266105
292,35,F,programmer,479,1,Mystery,881105516
194,38,M,administrator,425,0,Comedy,879522240
326,41,M,administrator,633,1,Drama,879875852
16,21,M,entertainment,761,0,Action,877727192
304,22,F,student,288,0,Horror,884966696
221,19,M,student,721,1,Comedy,875246944
160,27,M,programmer,209,1,Musical,876861185
80,34,F,administrator,58,1,Drama,887401677
178,26,M,other,76,0,Crime,882827288
62,27,F,administrator,147,0,Action,879372870
158,50,M,educator,550,0,Thriller,880134445
344,30,F,librarian,313,0,Action,884814359
291,19,M,student,365,0,Drama,874871570
112,30,M,salesman,302,1,Crime,886398509
207,39,M,marketing,188,0,Drama,875509262
13,47,M,educator,457,0,Children,883670785
234,60,M,retired,1,0,Children,891227689
260,40,F,artist,272,0,Drama,890618349
63,31,M,marketing,13,1,Comedy,875747439
325,48,M,technician,640,0,Drama,891478376
194,38,M,administrator,124,1,Drama,879539229
71,39,M,scientist,56,1,Drama,885016930
30,7,M,student,678,0,Thriller,885942002
291,19,M,student,4,1,Comedy,874835062
378,35,M,student,1267,0,Drama,880055740
177,20,M,programmer,260,0,Thriller,880130534
21,26,M,writer,292,0,Drama,874950889
326,41,M,administrator,132,1,Drama,879875398
244,28,M,technician,508,1,Drama,880604276
128,24,F,marketing,602,1,Romance,879967478
276,21,M,student,779,0,Action,874977513
263,41,M,programmer,245,1,Action,891297417
323,21,M,student,255,1,Romance,878739275
92,32,M,entertainment,986,0,Thriller,890251716
276,21,M,student,282,1,Drama,883822485
186,39,F,executive,1277,1,Action,879023677
264,36,F,writer,25,1,Comedy,886124197
161,50,M,lawyer,274,0,Comedy,891172070
86,26,M,administrator,300,0,Action,879570277
303,19,M,student,91,1,Musical,879483480
10,53,M,lawyer,135,1,Drama,877889004
301,24,M,student,407,0,Comedy,882075202
60,50,M,healthcare,502,1,Comedy,883327394
377,22,M,student,443,1,Horror,891299078
142,13,M,other,350,1,Action,888639882
374,36,M,executive,591,1,Drama,880393095
110,19,M,student,732,0,Comedy,886988018
352,37,F,programmer,182,1,Crime,884290328
109,29,M,other,1013,0,Thriller,880572296
328,51,M,administrator,350,0,Action,886036374
181,26,M,executive,283,0,Romance,878963241
354,29,F,librarian,631,1,Action,891217449
334,32,M,librarian,1073,1,Thriller,891547714
181,26,M,executive,1373,0,unknown,878962052
54,22,M,executive,121,1,Action,880936669
293,24,M,writer,12,1,Crime,888905665
279,33,M,programmer,1489,0,Comedy,891208884
138,46,M,doctor,111,1,Comedy,879022890
298,44,M,executive,502,1,Comedy,884183406
318,65,M,retired,66,1,Romance,884495921
67,17,M,student,151,1,Children,875379619
301,24,M,student,160,0,Drama,882077284
47,53,M,marketing,321,1,Comedy,879439040
304,22,F,student,682,0,Horror,884967520
109,29,M,other,204,1,Sci-Fi,880577844
189,32,M,artist,505,1,Mystery,893265239
16,21,M,entertainment,183,1,Horror,877720733
269,31,F,librarian,645,1,Documentary,891448048
297,29,F,educator,116,1,Comedy,874954260
373,24,F,other,139,0,Comedy,877111422
274,20,F,student,815,0,Drama,878945763
123,48,F,artist,511,1,Adventure,879872066
13,47,M,educator,40,0,Comedy,886302815
61,36,M,engineer,342,0,Comedy,892302309
76,20,M,student,421,0,Drama,875028682
284,40,M,executive,313,0,Action,885328727
339,35,M,lawyer,806,1,Crime,891032737
5,33,F,other,153,1,Comedy,875636375
280,30,F,librarian,1047,0,Comedy,891701897
199,30,M,writer,322,0,Mystery,883782636
343,43,M,engineer,143,1,Musical,876406677
303,19,M,student,926,0,Comedy,879485814
232,45,M,scientist,276,1,Drama,880062447
1,24,M,technician,218,0,Thriller,876892856
151,38,F,administrator,417,0,Drama,879543075
270,18,F,student,241,1,War,876955633
269,31,F,librarian,272,0,Drama,891445757
339,35,M,lawyer,248,1,Comedy,891034592
46,27,F,marketing,328,1,Action,883611430
198,21,F,student,1014,0,Comedy,884206330
151,38,F,administrator,505,1,Mystery,879528909
184,37,M,librarian,478,1,Comedy,889908902
234,60,M,retired,274,0,Comedy,892334765
348,24,F,student,742,1,Drama,886523078
374,36,M,executive,129,1,Drama,880392846
221,19,M,student,53,1,Thriller,875247565
308,60,M,retired,584,1,Children,887738717
268,24,M,engineer,746,0,Comedy,876513855
263,41,M,programmer,127,1,Crime,891299514
83,40,M,other,795,0,Comedy,880309214
168,48,M,other,7,0,Sci-Fi,884287559
284,40,M,executive,344,1,Drama,885329593
375,17,M,entertainment,44,0,Thriller,886622131
91,55,M,marketing,435,1,Western,891439353
311,32,M,technician,58,0,Drama,884364570
204,52,F,librarian,191,1,Mystery,892513906
109,29,M,other,200,0,Horror,880577734
201,27,M,writer,70,0,Romance,884112029
312,48,M,other,241,0,War,891699655
215,35,M,programmer,183,1,Horror,891435655
128,24,F,marketing,173,1,Romance,879966756
13,47,M,educator,351,0,Horror,886302385
378,35,M,student,52,1,Drama,880056491
345,28,F,librarian,949,0,Drama,884992897
12,28,F,other,754,1,Crime,879958810
54,22,M,executive,406,0,Horror,880938490
128,24,F,marketing,237,1,Romance,879966954
223,19,F,student,1014,1,Comedy,891549975
197,55,M,technician,33,0,Action,891409981
270,18,F,student,800,1,Horror,876956106
373,24,F,other,154,1,Comedy,877098919
24,21,F,artist,275,1,Drama,875323507
214,26,F,librarian,1401,1,Drama,891544290
16,21,M,entertainment,27,0,Action,877726390
325,48,M,technician,521,1,Drama,891478160
243,33,M,educator,221,1,Drama,879989217
200,40,M,programmer,578,1,Sci-Fi,884130085
343,43,M,engineer,702,1,Comedy,876406257
345,28,F,librarian,479,1,Mystery,884991812
327,22,M,student,645,1,Documentary,887818991
141,49,M,programmer,750,0,Drama,886447564
13,47,M,educator,73,0,Comedy,882141485
299,29,M,doctor,347,1,Drama,887135610
181,26,M,executive,922,0,Western,878963305
13,47,M,educator,467,1,Drama,882140588
276,21,M,student,227,1,Adventure,880913800
189,32,M,artist,483,1,Drama,893265291
135,23,M,student,228,1,Action,879857797
256,35,F,none,1040,0,Comedy,882152604
84,32,M,executive,151,1,Children,883449993
207,39,M,marketing,245,0,Action,877994095
189,32,M,artist,96,1,Sci-Fi,893265971
135,23,M,student,642,1,Film-Noir,879857868
84,32,M,executive,523,1,Drama,883453642
269,31,F,librarian,213,1,Romance,891447255
307,25,M,student,154,1,Comedy,879282952
117,20,M,student,288,0,Horror,880124254
43,29,F,librarian,648,1,Comedy,883955293
359,22,M,student,250,1,Action,886453354
373,24,F,other,2,1,Thriller,877100416
327,22,M,student,173,1,Romance,887747337
326,41,M,administrator,82,0,Action,879876861
190,30,M,administrator,294,0,Comedy,891033370
72,48,F,administrator,520,1,Adventure,880036515
378,35,M,student,356,1,Thriller,880045989
91,55,M,marketing,338,1,Comedy,891438529
363,20,M,student,1267,0,Drama,891496481
128,24,F,marketing,591,1,Drama,879967879
252,42,M,engineer,268,1,Romance,891455329
214,26,F,librarian,512,1,Drama,892668130
303,19,M,student,249,1,Comedy,879544739
313,41,M,marketing,135,1,Drama,891014401
239,39,M,artist,168,1,Comedy,889179478
361,22,M,student,148,0,Action,879441324
94,26,M,student,447,1,Horror,891721562
109,29,M,other,931,0,Sci-Fi,880572407
298,44,M,executive,311,0,Drama,884126552
329,48,M,educator,269,1,Comedy,891655191
66,23,M,student,117,0,Action,883601787
291,19,M,student,790,1,Comedy,875086699
175,26,F,scientist,629,0,Comedy,877107942
347,18,M,student,423,1,Fantasy,881654567
291,19,M,student,155,0,Musical,875087371
7,57,M,administrator,203,1,Western,891352178
201,27,M,writer,285,1,Drama,884114471
374,36,M,executive,356,0,Thriller,880937876
303,19,M,student,326,0,Action,879466116
131,59,F,administrator,275,0,Drama,883681384
186,39,F,executive,1253,1,Thriller,891719774
347,18,M,student,1088,0,Action,881653224
184,37,M,librarian,588,1,Children,889909812
234,60,M,retired,328,0,Action,891033772
293,24,M,writer,147,0,Action,888905229
276,21,M,student,1239,0,Romance,874977512
101,15,M,student,118,0,Adventure,877136424
269,31,F,librarian,497,0,Comedy,891449429
256,35,F,none,982,0,Action,882152630
305,23,M,programmer,602,0,Romance,886324058
94,26,M,student,63,0,Comedy,891723908
327,22,M,student,650,1,Drama,887745699
43,29,F,librarian,118,1,Adventure,883955546
347,18,M,student,268,1,Romance,881652169
194,38,M,administrator,517,0,Romance,879521856
281,15,F,student,989,0,Animation,881200789
232,45,M,scientist,81,1,Romance,888549515
42,30,M,administrator,88,1,Comedy,881108425
18,35,F,other,526,1,Drama,880131407
55,37,M,programmer,678,0,Thriller,878176206
158,50,M,educator,182,1,Crime,880134296
288,34,M,marketing,13,1,Comedy,886892241
102,38,M,programmer,689,0,Thriller,883277481
323,21,M,student,249,0,Comedy,878739488
294,34,M,technician,544,1,Romance,877819673
268,24,M,engineer,232,0,Comedy,875310745
94,26,M,student,646,1,Western,885873006
157,57,M,engineer,3,0,Thriller,886890734
279,33,M,programmer,147,1,Action,875297199
90,60,M,educator,475,0,Drama,891385465
276,21,M,student,1073,0,Thriller,874795613
301,24,M,student,684,0,Action,882077330
191,33,M,administrator,343,0,Sci-Fi,891561856
201,27,M,writer,324,1,Mystery,884110811
213,33,M,executive,448,1,Horror,878956074
145,31,M,entertainment,831,0,Action,888398329
65,51,F,educator,135,1,Drama,879216567
291,19,M,student,154,1,Comedy,875086185
379,44,M,programmer,69,1,Romance,880524754
345,28,F,librarian,559,0,Horror,884901497
62,27,F,administrator,179,1,Sci-Fi,879374969
331,33,M,entertainment,277,1,Drama,877196384
43,29,F,librarian,54,0,Thriller,883956494
244,28,M,technician,240,0,Animation,880604858
279,33,M,programmer,469,1,Drama,884982881
1,24,M,technician,209,1,Musical,888732908
313,41,M,marketing,417,0,Drama,891030334
151,38,F,administrator,1074,0,Drama,879543342
329,48,M,educator,124,1,Drama,891655905
332,20,M,student,354,1,Romance,888189331
303,19,M,student,159,0,Mystery,879484695
249,25,M,student,472,0,Adventure,879640502
6,42,M,executive,513,1,Thriller,883600913
1,24,M,technician,259,0,Comedy,875692979
308,60,M,retired,144,0,Action,887737956
174,30,F,administrator,577,0,Comedy,886515295
327,22,M,student,188,1,Drama,887745774
332,20,M,student,271,1,Sci-Fi,887916217
59,49,M,educator,660,1,Drama,888205534
130,20,M,none,959,1,Comedy,876251865
94,26,M,student,144,0,Action,891721168
280,30,F,librarian,117,1,Action,891700366
151,38,F,administrator,47,0,Comedy,879528459
249,25,M,student,169,1,Comedy,879572106
184,37,M,librarian,34,0,Drama,889913568
344,30,F,librarian,315,1,Drama,884813342
339,35,M,lawyer,139,0,Comedy,891036199
74,39,M,scientist,1084,0,Documentary,888333542
347,18,M,student,69,1,Romance,881653687
293,24,M,writer,761,0,Action,888907981
308,60,M,retired,234,0,Horror,887737084
268,24,M,engineer,421,0,Drama,876513927
328,51,M,administrator,185,1,Horror,885045899
365,29,M,lawyer,908,0,Comedy,891303638
200,40,M,programmer,15,1,Drama,884127745
5,33,F,other,94,0,Children,878844651
318,65,M,retired,509,1,Drama,884495817
234,60,M,retired,423,1,Fantasy,892334079
118,21,M,administrator,816,0,Horror,875385335
354,29,F,librarian,297,1,Drama,891216760
130,20,M,none,405,1,Mystery,875801984
279,33,M,programmer,4,1,Comedy,875296461
198,21,F,student,217,1,Horror,884208273
342,25,F,other,237,1,Romance,874984832
195,42,M,scientist,1228,0,Action,876632600
48,45,M,administrator,988,0,Romance,879434387
7,57,M,administrator,281,0,Thriller,891353710
64,32,M,educator,318,1,Drama,889737593
253,26,F,librarian,647,0,War,891628229
99,20,M,student,56,1,Drama,885679833
13,47,M,educator,443,1,Horror,882140588
151,38,F,administrator,775,0,Comedy,879543366
91,55,M,marketing,510,0,Western,891439090
343,43,M,engineer,211,1,War,876405820
279,33,M,programmer,92,1,Action,890282182
57,16,M,none,248,1,Comedy,883697223
94,26,M,student,428,1,Comedy,891725332
42,30,M,administrator,28,1,Drama,881108187
343,43,M,engineer,792,1,Comedy,876405172
144,53,M,programmer,209,0,Musical,888105116
290,40,M,engineer,243,0,Comedy,880473474
100,36,M,executive,316,1,Comedy,891375313
374,36,M,executive,977,0,Action,883628189
249,25,M,student,684,1,Action,879641285
145,31,M,entertainment,346,1,Drama,883840638
379,44,M,programmer,705,1,Romance,888646088
184,37,M,librarian,70,1,Romance,889908657
94,26,M,student,657,1,Film-Noir,891720761
178,26,M,other,520,1,Adventure,882826210
303,19,M,student,1088,0,Action,879544946
21,26,M,writer,774,0,Horror,874951898
328,51,M,administrator,1042,0,Mystery,885049024
276,21,M,student,276,1,Drama,874786605
77,30,M,technician,50,1,Sci-Fi,884732345
237,49,M,administrator,183,1,Horror,879376641
5,33,F,other,389,0,Children,875721315
234,60,M,retired,54,0,Thriller,892336257
22,25,M,writer,502,1,Comedy,878886647
226,28,M,student,283,0,Romance,883889811
199,30,M,writer,678,0,Thriller,883782636
148,33,M,engineer,357,1,Drama,877016735
326,41,M,administrator,612,0,Drama,879875083
59,49,M,educator,562,1,Adventure,888206094
94,26,M,student,206,1,Thriller,891722843
109,29,M,other,520,1,Adventure,880572642
329,48,M,educator,276,1,Drama,891655905
321,49,F,educator,50,1,Sci-Fi,879438793
174,30,F,administrator,655,1,Comedy,886514168
144,53,M,programmer,73,0,Comedy,888105636
56,25,M,librarian,186,0,Action,892676933
87,47,M,administrator,568,1,Romance,879875818
269,31,F,librarian,387,0,Drama,891448283
201,27,M,writer,340,1,Drama,884110887
165,20,F,other,419,1,Comedy,879525706
191,33,M,administrator,270,0,Drama,891560253
190,30,M,administrator,628,1,Crime,891042883
5,33,F,other,411,0,Sci-Fi,875635431
169,52,F,other,308,0,Drama,891268776
303,19,M,student,288,1,Horror,879466018
69,24,M,engineer,151,1,Children,882072998
145,31,M,entertainment,1040,0,Comedy,888398492
279,33,M,programmer,490,0,Thriller,890282225
1,24,M,technician,108,1,Comedy,875240920
253,26,F,librarian,173,1,Romance,891628483
77,30,M,technician,265,0,Action,884753152
283,28,M,programmer,216,1,Romance,879298206
224,31,F,educator,1085,0,Romance,888104393
336,23,M,salesman,117,0,Action,877760603
378,35,M,student,1284,0,Mystery,880318158
174,30,F,administrator,118,0,Adventure,886434186
296,43,F,administrator,98,1,Thriller,884197091
130,20,M,none,210,1,Action,876252288
1,24,M,technician,262,0,Drama,875071421
89,43,F,administrator,949,0,Drama,879460027
58,27,M,programmer,204,1,Sci-Fi,884304701
263,41,M,programmer,1473,1,Children,891299877
92,32,M,entertainment,273,1,Action,875640214
67,17,M,student,743,1,Action,875379445
311,32,M,technician,627,1,Drama,884366067
234,60,M,retired,727,0,Romance,892079475
351,61,M,educator,1316,1,Drama,883356883
90,60,M,educator,433,0,Comedy,891384611
194,38,M,administrator,1220,0,Drama,879524790
222,29,M,programmer,819,0,Comedy,877563353
311,32,M,technician,510,1,Western,884366545
59,49,M,educator,1065,1,Documentary,888205188
195,42,M,scientist,421,1,Drama,892362736
145,31,M,entertainment,44,1,Thriller,875272132
38,28,F,other,1014,1,Comedy,892429542
186,39,F,executive,71,1,Animation,879024535
82,50,M,programmer,109,0,Sci-Fi,884714204
264,36,F,writer,436,0,Horror,886122352
361,22,M,student,949,1,Drama,879440774
200,40,M,programmer,173,1,Romance,884128554
279,33,M,programmer,405,0,Mystery,886015701
7,57,M,administrator,505,0,Mystery,891352341
121,54,M,librarian,235,0,War,891390579
301,24,M,student,380,1,Adventure,882078459
380,32,M,engineer,176,0,Sci-Fi,885481179
332,20,M,student,7,1,Sci-Fi,887916547
316,43,F,other,71,0,Animation,880854472
7,57,M,administrator,266,1,Adventure,891350703
293,24,M,writer,2,0,Thriller,888907101
18,35,F,other,792,1,Comedy,880131106
166,47,M,educator,258,1,Sci-Fi,886397562
373,24,F,other,849,0,Action,877105005
177,20,M,programmer,195,1,Action,880130699
254,44,M,educator,15,0,Drama,886471307
328,51,M,administrator,100,1,Thriller,885046305
344,30,F,librarian,111,1,Comedy,884899767
223,19,F,student,118,0,Adventure,891549945
189,32,M,artist,607,1,Romance,893266204
183,33,M,scientist,250,0,Action,891464352
276,21,M,student,1110,0,Comedy,874977474
194,38,M,administrator,509,0,Drama,879522085
267,23,M,engineer,1073,1,Thriller,878974783
313,41,M,marketing,182,1,Crime,891013773
10,53,M,lawyer,498,1,Action,877889333
276,21,M,student,69,1,Romance,874790996
60,50,M,healthcare,729,1,Drama,883327975
264,36,F,writer,203,0,Western,886122508
116,40,M,healthcare,531,0,Drama,876453519
62,27,F,administrator,121,1,Action,879372916
345,28,F,librarian,313,1,Action,884900467
126,28,F,lawyer,322,0,Mystery,887854777
90,60,M,educator,423,1,Fantasy,891384997
227,46,M,executive,117,0,Action,879035493
271,51,M,engineer,713,1,Drama,885847800
25,39,M,engineer,269,1,Comedy,885851953
361,22,M,student,1041,0,Comedy,879441179
85,51,M,educator,971,0,Comedy,879828156
346,34,M,other,780,0,Comedy,875264904
338,39,F,librarian,56,0,Drama,879438535
363,20,M,student,433,1,Comedy,891495143
217,22,M,other,1303,0,Action,889069944
159,23,F,student,245,1,Action,880485488
141,49,M,programmer,748,0,Thriller,884584664
49,23,F,student,122,0,Comedy,888069138
365,29,M,lawyer,813,1,Documentary,891303901
373,24,F,other,25,1,Comedy,877100016
301,24,M,student,67,0,Comedy,882078621
149,35,F,marketing,312,0,Drama,883512950
21,26,M,writer,773,0,Thriller,874951797
357,26,M,executive,742,1,Drama,878951691
373,24,F,other,81,0,Romance,877100326
82,50,M,programmer,281,0,Thriller,884714290
90,60,M,educator,96,1,Sci-Fi,891384754
327,22,M,student,198,1,Thriller,887747337
268,24,M,engineer,1157,0,Horror,875745428
374,36,M,executive,173,0,Romance,882158521
83,40,M,other,783,1,Comedy,880308453
318,65,M,retired,655,1,Comedy,884496290
216,22,M,engineer,693,0,Drama,881428365
381,33,M,artist,582,1,Romance,892696045
333,47,M,other,316,1,Comedy,891044659
21,26,M,writer,325,1,Thriller,874950931
279,33,M,programmer,195,1,Action,875310631
279,33,M,programmer,24,1,Adventure,875295591
349,68,M,retired,370,0,Drama,879466283
127,33,M,none,748,1,Thriller,884364108
56,25,M,librarian,95,1,Musical,892683274
38,28,F,other,71,1,Animation,892430516
276,21,M,student,879,0,Thriller,877584219
374,36,M,executive,476,0,Comedy,880394138
248,25,M,student,198,1,Thriller,884534695
321,49,F,educator,8,1,Drama,879440451
344,30,F,librarian,268,0,Romance,884814359
151,38,F,administrator,602,1,Romance,879542688
194,38,M,administrator,284,0,Romance,879539410
375,17,M,entertainment,583,0,Crime,886622131
380,32,M,engineer,197,0,Romance,885478886
381,33,M,artist,50,1,Sci-Fi,892696252
103,26,M,student,527,1,Drama,880416238
268,24,M,engineer,153,1,Comedy,875743503
232,45,M,scientist,651,0,Drama,888549515
88,49,F,librarian,881,1,Action,891038103
11,39,F,other,268,1,Romance,891901652
249,25,M,student,68,1,Thriller,879641156
67,17,M,student,276,1,Drama,875379515
177,20,M,programmer,276,1,Drama,880130758
234,60,M,retired,96,0,Sci-Fi,892334141
135,23,M,student,33,0,Action,879857930
345,28,F,librarian,845,0,Comedy,884991220
332,20,M,student,181,1,Romance,887916529
346,34,M,other,561,0,Horror,874950172
11,39,F,other,739,0,Comedy,891906411
239,39,M,artist,654,1,Mystery,889180747
276,21,M,student,432,1,Animation,874792839
214,26,F,librarian,294,0,Comedy,891542520
330,35,F,educator,603,1,Mystery,876545625
363,20,M,student,182,0,Crime,891494962
337,37,M,scientist,631,1,Action,875429292
244,28,M,technician,411,1,Sci-Fi,880604798
182,36,M,programmer,172,1,Adventure,876435435
43,29,F,librarian,393,1,Comedy,883956417
64,32,M,educator,447,1,Horror,889739319
116,40,M,healthcare,421,0,Drama,876453800
257,17,M,student,288,0,Horror,879029516
130,20,M,none,4,0,Comedy,875801778
54,22,M,executive,237,1,Romance,880935028
312,48,M,other,603,1,Mystery,891698454
198,21,F,student,629,1,Comedy,884209221
279,33,M,programmer,732,0,Comedy,879647301
320,19,M,student,431,1,Adventure,884749327
1,24,M,technician,12,1,Crime,878542960
59,49,M,educator,568,1,Romance,888205229
257,17,M,student,221,0,Drama,882050202
329,48,M,educator,855,1,Mystery,891656206
58,27,M,programmer,1104,0,Drama,884305679
43,29,F,librarian,486,1,Romance,883955969
339,35,M,lawyer,42,1,Comedy,891033452
344,30,F,librarian,45,1,Comedy,884901210
92,32,M,entertainment,471,1,Drama,875640385
200,40,M,programmer,313,1,Action,884125806
347,18,M,student,879,0,Thriller,881652099
18,35,F,other,732,0,Comedy,880131698
92,32,M,entertainment,596,0,Musical,886443161
358,40,M,educator,1529,0,War,891269584
87,47,M,administrator,231,0,Action,879876110
13,47,M,educator,118,1,Adventure,882397581
305,23,M,programmer,154,1,Comedy,886322670
212,49,F,educator,191,0,Mystery,879303830
41,33,M,engineer,746,0,Comedy,890687019
192,42,M,educator,301,1,Comedy,881366490
344,30,F,librarian,421,0,Drama,884901561
360,51,M,other,511,1,Adventure,880355994
365,29,M,lawyer,124,1,Drama,891304039
10,53,M,lawyer,164,1,Thriller,877889333
234,60,M,retired,847,1,Drama,891227730
271,51,M,engineer,582,0,Romance,885849113
109,29,M,other,96,1,Sci-Fi,880572614
76,20,M,student,150,1,Comedy,875028880
59,49,M,educator,1113,1,Drama,888205855
381,33,M,artist,212,1,Drama,892696982
5,33,F,other,109,1,Sci-Fi,875635350
279,33,M,programmer,386,0,Comedy,889985007
64,32,M,educator,898,0,Drama,889737106
41,33,M,engineer,435,0,Western,890687550
308,60,M,retired,843,0,Children,887739095
85,51,M,educator,661,1,Western,879454005
339,35,M,lawyer,516,1,Comedy,891033481
95,31,M,administrator,510,1,Western,879196188
38,28,F,other,404,1,Children,892431586
347,18,M,student,735,0,Drama,881654134
125,30,M,lawyer,270,1,Drama,881357122
345,28,F,librarian,295,1,Thriller,884994592
82,50,M,programmer,1101,1,Drama,878770169
11,39,F,other,722,0,Comedy,891905349
239,39,M,artist,79,0,Action,889179544
3,23,M,writer,318,1,Drama,889237482
