"","calories","total_fat_g","cholesterol_mg","sodium_mg","total_carbs_g","sugar_g","caffeine_mg"
"216",-0.496787711588097,-0.282664973084859,-0.569901851481896,-0.479679471513313,-0.675623982001684,-0.712181346428337,-0.215791373356681
"217",-0.569424715576974,-0.0312432255831788,-0.569901851481896,-0.372257792840626,-0.632636202151685,-0.623129563548875,-0.215791373356681
"218",-0.206239695632587,-0.785508468088218,-0.291693891127055,-0.0499927568225636,-0.0737950641016985,-0.0442929748323739,0.744403779646396
"219",0.1569453243118,0.136371272751274,0.542929989937468,0.111139761186468,-0.116782843951697,-0.0888188662721048,0.744403779646396
"220",0.374856336278433,0.806829266089087,1.09934591064715,0.00371808251378012,-0.116782843951697,-0.0888188662721048,0.744403779646396
"221",-0.133602691643709,-0.0312432255831788,-0.569901851481896,-0.211125274831595,-0.331721743201692,-0.400500106350221,0.744403779646396
"222",-0.206239695632587,0.303985771085728,-0.569901851481896,-0.103703596158907,-0.245746183501694,-0.266922432031028,0.744403779646396
"223",0.1569453243118,-0.785508468088218,-0.291693891127055,0.325983118531842,0.313094954548292,0.311914156685473,0.744403779646396
"224",0.592767348245065,0.471600269420181,1.09934591064715,0.540826475877217,0.270107174698293,0.311914156685473,0.744403779646396
"225",0.883315364200575,1.14205826275799,1.37755387100199,0.325983118531842,0.270107174698293,0.311914156685473,0.744403779646396
"226",0.229582328300678,0.136371272751274,-0.569901851481896,0.111139761186468,0.0121804955982995,-0.0888188662721048,0.744403779646396
"227",0.1569453243118,0.639214767754634,-0.569901851481896,0.325983118531842,0.0551682754482985,0.0447588080470879,0.744403779646396
"228",-0.642061719565852,-0.785508468088218,-0.291693891127055,-0.42596863217697,-0.503672862601688,-0.489551889229683,-0.215791373356681
"229",-0.351513703610342,-0.198857723917632,0.264722029582627,-0.318546953504282,-0.503672862601688,-0.489551889229683,-0.215791373356681
"230",-0.206239695632587,0.303985771085728,0.542929989937468,-0.42596863217697,-0.503672862601688,-0.489551889229683,-0.215791373356681
"231",-0.496787711588097,-0.282664973084859,-0.569901851481896,-0.533390310849657,-0.675623982001684,-0.712181346428337,-0.215791373356681
"232",-0.642061719565852,-0.0312432255831788,-0.569901851481896,-0.479679471513313,-0.632636202151685,-0.623129563548875,-0.215791373356681
"233",-0.133602691643709,-0.701701218920992,-0.291693891127055,-0.0499927568225636,-0.0308072842516995,0.000232916607356989,0.744403779646396
"234",0.1569453243118,0.136371272751274,0.542929989937468,0.111139761186468,-0.0308072842516995,-0.0442929748323739,0.744403779646396
"235",0.374856336278433,0.806829266089087,1.09934591064715,0.00371808251378012,-0.0308072842516995,-0.0442929748323739,0.744403779646396
"236",-0.0609656876548319,-0.0312432255831788,-0.569901851481896,-0.157414435495251,-0.245746183501694,-0.311448323470759,0.744403779646396
"237",-0.133602691643709,0.303985771085728,-0.569901851481896,-0.103703596158907,-0.202758403651695,-0.222396540591297,0.744403779646396
"238",0.44749334026731,-0.617893969753765,-0.0134859307722138,0.43340479720453,0.656997193348284,0.66812128820332,1.70459893264947
"239",0.883315364200575,0.471600269420181,1.09934591064715,0.648248154549905,0.656997193348284,0.623595396763589,1.70459893264947
"240",1.17386338015609,1.30967276109245,1.65576183135683,0.540826475877217,0.656997193348284,0.623595396763589,1.70459893264947
"241",0.592767348245065,0.303985771085728,-0.569901851481896,0.325983118531842,0.39907051424829,0.222862373806011,1.70459893264947
"242",0.44749334026731,0.639214767754634,-0.569901851481896,0.325983118531842,0.39907051424829,0.356440048125204,1.70459893264947
"243",-0.932609735521362,-1.02016876575645,-0.569901851481896,-0.748233668195032,-0.761599541701682,-0.712181346428337,-0.215791373356681
"244",-0.496787711588097,-0.198857723917632,0.264722029582627,-0.694522828858688,-0.675623982001684,-0.623129563548875,-0.215791373356681
"245",-0.714698723554729,-0.534086720586538,-0.0134859307722138,-0.694522828858688,-0.761599541701682,-0.712181346428337,-0.215791373356681
"246",-0.351513703610342,0.303985771085728,0.821137950292309,-0.640811989522345,-0.675623982001684,-0.667655454988606,-0.215791373356681
"247",-0.569424715576974,-0.198857723917632,-0.0134859307722138,-0.748233668195032,-0.761599541701682,-0.712181346428337,-0.215791373356681
"248",-0.206239695632587,0.639214767754634,1.09934591064715,-0.694522828858688,-0.675623982001684,-0.667655454988606,-0.215791373356681
"249",-0.859972731532484,-0.617893969753765,-0.848109811836737,-0.855655346867719,-0.890562881251679,-0.890284912187261,-0.215791373356681
"250",-0.424150707599219,0.303985771085728,0.264722029582627,-0.801944507531376,-0.804587321551681,-0.84575902074753,-0.215791373356681
"251",-0.859972731532484,-0.450279471419312,-0.848109811836737,-0.748233668195032,-0.84757510140168,-0.801233129307799,-0.215791373356681
"252",-0.496787711588097,0.471600269420181,0.264722029582627,-0.694522828858688,-0.761599541701682,-0.712181346428337,-0.215791373356681
"253",-0.496787711588097,-1.00340731592301,-0.569901851481896,-0.318546953504282,-0.288733963351693,-0.222396540591297,-0.215791373356681
"254",-0.0609656876548319,-0.0312432255831788,0.821137950292309,-0.264836114167939,-0.202758403651695,-0.177870649151567,-0.215791373356681
"255",-0.206239695632587,-0.198857723917632,0.264722029582627,-0.157414435495251,-0.331721743201692,-0.266922432031028,-0.215791373356681
"256",0.302219332289555,0.806829266089087,1.65576183135683,-0.103703596158907,-0.245746183501694,-0.177870649151567,-0.215791373356681
"257",0.0116713163340455,0.303985771085728,0.542929989937468,-0.318546953504282,-0.331721743201692,-0.266922432031028,-0.215791373356681
"258",0.44749334026731,1.30967276109245,1.93396979171167,-0.211125274831595,-0.245746183501694,-0.177870649151567,-0.215791373356681
"259",-0.424150707599219,-0.366472222252085,-0.848109811836737,-0.479679471513313,-0.503672862601688,-0.534077780669414,-0.215791373356681
"260",0.084308320322923,0.639214767754634,0.264722029582627,-0.42596863217697,-0.41769730290169,-0.445025997789952,-0.215791373356681
"261",-0.496787711588097,-0.0312432255831788,-0.848109811836737,-0.318546953504282,-0.460685082751689,-0.400500106350221,-0.215791373356681
"262",0.0116713163340455,0.974443764423541,0.264722029582627,-0.264836114167939,-0.374709523051691,-0.311448323470759,-0.215791373356681
"263",-0.133602691643709,-0.986645866089562,-0.569901851481896,-0.0499927568225636,0.0981560552982975,0.13381059092655,0.744403779646396
"264",0.374856336278433,0.136371272751274,0.821137950292309,0.00371808251378012,0.227119394848294,0.222862373806011,0.744403779646396
"265",0.229582328300678,-0.0312432255831788,0.542929989937468,0.111139761186468,0.0981560552982975,0.13381059092655,0.744403779646396
"266",0.73804135622282,1.14205826275799,1.93396979171167,0.218561439859155,0.184131614998295,0.222862373806011,0.744403779646396
"267",0.520130344256188,0.639214767754634,0.821137950292309,0.00371808251378012,0.0981560552982975,0.13381059092655,0.744403779646396
"268",1.02858937217833,1.81251625609581,2.49038571242135,0.111139761186468,0.184131614998295,0.222862373806011,0.744403779646396
"269",-0.0609656876548319,-0.198857723917632,-0.848109811836737,-0.211125274831595,-0.159770623801696,-0.222396540591297,0.744403779646396
"270",0.520130344256188,0.974443764423541,0.542929989937468,-0.157414435495251,-0.0308072842516995,-0.133344757711836,0.744403779646396
"271",-0.133602691643709,0.136371272751274,-0.848109811836737,0.00371808251378012,-0.0737950641016985,-0.0888188662721048,0.744403779646396
"272",0.44749334026731,1.30967276109245,0.542929989937468,0.111139761186468,0.0121804955982995,0.0447588080470879,0.744403779646396
"273",0.302219332289555,-0.986645866089562,-0.291693891127055,0.43340479720453,0.571021633648286,0.623595396763589,0.744403779646396
"274",0.810678360211698,0.136371272751274,1.09934591064715,0.540826475877217,0.699984973198283,0.712647179643051,0.744403779646396
"275",0.73804135622282,0.303985771085728,1.09934591064715,0.648248154549905,0.528033853798287,0.579069505323858,0.744403779646396
"276",1.31913738813384,1.4772872594269,2.49038571242135,0.755669833222592,0.656997193348284,0.66812128820332,0.744403779646396
"277",1.10122637616721,1.30967276109245,1.37755387100199,0.43340479720453,0.528033853798287,0.579069505323858,0.744403779646396
"278",1.60968540408935,2.48297424943362,3.04680163313104,0.540826475877217,0.656997193348284,0.66812128820332,0.744403779646396
"279",0.374856336278433,-0.0312432255831788,-0.848109811836737,0.218561439859155,0.227119394848294,0.13381059092655,0.744403779646396
"280",0.955952368189453,1.14205826275799,0.542929989937468,0.218561439859155,0.356082734398291,0.222862373806011,0.744403779646396
"281",0.302219332289555,0.639214767754634,-0.848109811836737,0.43340479720453,0.313094954548292,0.311914156685473,0.744403779646396
"282",0.883315364200575,1.81251625609581,0.542929989937468,0.540826475877217,0.39907051424829,0.445491831004666,0.744403779646396
"283",-1.6226612734157,-1.0369302155899,-0.848109811836737,-1.50018541890384,-1.57836735885166,-1.55817328378322,-0.215791373356681
"284",-1.58634277142126,-1.0369302155899,-0.848109811836737,-1.50018541890384,-1.53537957900166,-1.55817328378322,0.744403779646396
"285",-1.55002426942682,-1.0369302155899,-0.848109811836737,-1.50018541890384,-1.49239179915167,-1.55817328378322,1.70459893264947
"286",-1.51370576743238,-1.0369302155899,-0.848109811836737,-1.50018541890384,-1.44940401930167,-1.55817328378322,2.66479408565255
"287",-1.4410687634435,-0.617893969753765,-0.291693891127055,-1.46795891530204,-1.53537957900166,-1.51364739234349,-0.215791373356681
"288",-1.40475026144907,-0.617893969753765,-0.291693891127055,-1.46795891530204,-1.49239179915167,-1.51364739234349,0.744403779646396
"289",-1.36843175945463,-0.617893969753765,-0.291693891127055,-1.50018541890384,-1.44940401930167,-1.51364739234349,1.70459893264947
"290",-1.29579475546575,-0.617893969753765,-0.291693891127055,-1.50018541890384,-1.40641623945167,-1.51364739234349,2.66479408565255
"291",-1.6226612734157,-1.0369302155899,-0.848109811836737,-1.47870108316931,-1.57836735885166,-1.55817328378322,-0.215791373356681
"292",-1.58634277142126,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.57836735885166,-1.55817328378322,-0.215791373356681
"293",-1.58634277142126,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.57836735885166,-1.55817328378322,-0.215791373356681
"294",-1.6226612734157,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.57836735885166,-1.55817328378322,-0.215791373356681
"295",-1.6226612734157,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.57836735885166,-1.55817328378322,-0.215791373356681
"296",-1.55002426942682,-1.0369302155899,-0.848109811836737,-1.47870108316931,-1.53537957900166,-1.55817328378322,0.744403779646396
"297",-1.55002426942682,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.53537957900166,-1.55817328378322,0.744403779646396
"298",-1.55002426942682,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.53537957900166,-1.55817328378322,0.744403779646396
"299",-1.55002426942682,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.53537957900166,-1.55817328378322,0.744403779646396
"300",-1.58634277142126,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.53537957900166,-1.55817328378322,0.744403779646396
"301",-1.51370576743238,-1.0369302155899,-0.848109811836737,-1.47870108316931,-1.49239179915167,-1.55817328378322,1.70459893264947
"302",-1.51370576743238,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.49239179915167,-1.55817328378322,1.70459893264947
"303",-1.51370576743238,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.49239179915167,-1.55817328378322,1.70459893264947
"304",-1.51370576743238,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.49239179915167,-1.55817328378322,1.70459893264947
"305",-1.51370576743238,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.49239179915167,-1.55817328378322,1.70459893264947
"306",-1.47738726543794,-1.0369302155899,-0.848109811836737,-1.47870108316931,-1.44940401930167,-1.55817328378322,2.66479408565255
"307",-1.47738726543794,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.44940401930167,-1.55817328378322,2.66479408565255
"308",-1.47738726543794,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.44940401930167,-1.55817328378322,2.66479408565255
"309",-1.47738726543794,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.44940401930167,-1.55817328378322,2.66479408565255
"310",-1.47738726543794,-1.02016876575645,-0.848109811836737,-1.47870108316931,-1.44940401930167,-1.55817328378322,2.66479408565255
"311",-1.22315775147687,-1.02016876575645,-0.569901851481896,-0.748233668195032,-1.23446512005167,-1.20196615226538,0.488351738845575
"312",-1.00524673951024,-0.450279471419312,-0.0134859307722138,-0.640811989522345,-1.23446512005167,-1.20196615226538,0.488351738845575
"313",-0.859972731532484,-0.198857723917632,-0.0134859307722138,-0.748233668195032,-1.23446512005167,-1.20196615226538,0.488351738845575
"314",-1.15052074748799,-0.617893969753765,-0.848109811836737,-0.801944507531376,-1.36342845960167,-1.3800697180243,0.488351738845575
"315",-1.22315775147687,-0.366472222252085,-0.848109811836737,-0.748233668195032,-1.32044067975167,-1.33554382658457,0.488351738845575
"316",-0.932609735521362,-1.00340731592301,-0.569901851481896,-0.264836114167939,-0.976538440951677,-0.979336695066722,0.488351738845575
"317",-0.642061719565852,-0.198857723917632,0.264722029582627,-0.103703596158907,-1.01952622080168,-0.979336695066722,0.488351738845575
"318",-0.424150707599219,0.471600269420181,0.542929989937468,-0.264836114167939,-1.01952622080168,-0.979336695066722,0.488351738845575
"319",-0.859972731532484,-0.366472222252085,-0.848109811836737,-0.42596863217697,-1.19147734020167,-1.29101793514484,0.488351738845575
"320",-0.932609735521362,-0.0312432255831788,-0.848109811836737,-0.318546953504282,-1.14848956035167,-1.15744026082565,0.488351738845575
"321",-0.714698723554729,-0.986645866089562,-0.569901851481896,0.111139761186468,-0.804587321551681,-0.801233129307799,1.32052087144824
"322",-0.351513703610342,0.136371272751274,0.821137950292309,0.218561439859155,-0.84757510140168,-0.801233129307799,1.32052087144824
"323",-0.0609656876548319,0.806829266089087,1.09934591064715,0.111139761186468,-0.84757510140168,-0.801233129307799,1.32052087144824
"324",-0.569424715576974,-0.198857723917632,-0.848109811836737,-0.103703596158907,-1.06251400065168,-1.20196615226538,1.32052087144824
"325",-0.714698723554729,0.303985771085728,-0.848109811836737,0.00371808251378012,-1.01952622080168,-1.06838847794618,1.32052087144824
"326",-0.424150707599219,-0.969884416256117,-0.291693891127055,0.540826475877217,-0.589648422301686,-0.534077780669414,1.32052087144824
"327",0.084308320322923,0.471600269420181,1.09934591064715,0.86309151189528,-0.589648422301686,-0.578603672109144,1.32052087144824
"328",0.44749334026731,1.4772872594269,1.65576183135683,0.648248154549905,-0.589648422301686,-0.578603672109144,1.32052087144824
"329",-0.278876699621464,0.136371272751274,-0.848109811836737,0.325983118531842,-0.933550661101678,-1.06838847794618,1.32052087144824
"330",-0.424150707599219,0.639214767754634,-0.848109811836737,0.540826475877217,-0.84757510140168,-0.890284912187261,1.32052087144824
"331",-1.22315775147687,-1.02016876575645,-0.569901851481896,-0.748233668195032,-1.19147734020167,-1.20196615226538,0.744403779646396
"332",-1.00524673951024,-0.450279471419312,-0.0134859307722138,-0.640811989522345,-1.23446512005167,-1.20196615226538,0.744403779646396
"333",-0.859972731532484,-0.198857723917632,-0.0134859307722138,-0.748233668195032,-1.23446512005167,-1.20196615226538,0.744403779646396
"334",-1.15052074748799,-0.617893969753765,-0.848109811836737,-0.855655346867719,-1.32044067975167,-1.3800697180243,0.744403779646396
"335",-1.15052074748799,-0.450279471419312,-0.848109811836737,-0.748233668195032,-1.32044067975167,-1.33554382658457,0.744403779646396
"336",-0.932609735521362,-1.00340731592301,-0.569901851481896,-0.264836114167939,-0.976538440951677,-0.979336695066722,0.744403779646396
"337",-0.642061719565852,-0.198857723917632,0.264722029582627,-0.103703596158907,-0.976538440951677,-0.979336695066722,0.744403779646396
"338",-0.424150707599219,0.471600269420181,0.542929989937468,-0.264836114167939,-0.976538440951677,-0.979336695066722,0.744403779646396
"339",-0.859972731532484,-0.366472222252085,-0.848109811836737,-0.42596863217697,-1.19147734020167,-1.29101793514484,0.744403779646396
"340",-0.932609735521362,-0.0312432255831788,-0.848109811836737,-0.318546953504282,-1.14848956035167,-1.15744026082565,0.744403779646396
"341",-0.714698723554729,-0.986645866089562,-0.569901851481896,0.111139761186468,-0.804587321551681,-0.801233129307799,1.70459893264947
"342",-0.278876699621464,0.136371272751274,0.821137950292309,0.218561439859155,-0.804587321551681,-0.801233129307799,1.70459893264947
"343",-0.0609656876548319,0.806829266089087,1.09934591064715,0.111139761186468,-0.804587321551681,-0.801233129307799,1.70459893264947
"344",-0.642061719565852,-0.198857723917632,-0.848109811836737,-0.157414435495251,-1.06251400065168,-1.20196615226538,1.70459893264947
"345",-0.714698723554729,0.303985771085728,-0.848109811836737,0.00371808251378012,-1.01952622080168,-1.06838847794618,1.70459893264947
"346",-0.424150707599219,-0.969884416256117,-0.291693891127055,0.540826475877217,-0.546660642451687,-0.534077780669414,1.70459893264947
"347",0.084308320322923,0.471600269420181,1.09934591064715,0.755669833222592,-0.589648422301686,-0.578603672109144,1.70459893264947
"348",0.44749334026731,1.4772872594269,1.65576183135683,0.648248154549905,-0.589648422301686,-0.578603672109144,1.70459893264947
"349",-1.00524673951024,0.136371272751274,-0.848109811836737,0.325983118531842,-0.933550661101678,-1.11291436938591,1.70459893264947
"350",-0.424150707599219,0.639214767754634,-0.848109811836737,0.540826475877217,-0.84757510140168,-0.890284912187261,1.70459893264947
"351",-1.22315775147687,-1.02016876575645,-0.569901851481896,-0.640811989522345,-1.23446512005167,-1.20196615226538,-0.215791373356681
"352",-0.932609735521362,-1.00340731592301,-0.569901851481896,-0.157414435495251,-1.01952622080168,-0.979336695066722,-0.215791373356681
"353",-0.787335727543607,-0.986645866089562,-0.569901851481896,0.218561439859155,-0.804587321551681,-0.84575902074753,0.744403779646396
"354",-0.496787711588097,-0.986645866089562,-0.291693891127055,0.648248154549905,-0.589648422301686,-0.623129563548875,0.744403779646396
"355",-1.22315775147687,-1.02016876575645,-0.569901851481896,-0.640811989522345,-1.23446512005167,-1.20196615226538,-0.215791373356681
"356",-1.07788374349912,-1.00340731592301,-0.569901851481896,-0.372257792840626,-1.10550178050167,-1.11291436938591,0.744403779646396
"357",-0.859972731532484,-1.00340731592301,-0.569901851481896,0.00371808251378012,-0.890562881251679,-0.934810803626991,1.70459893264947
"358",-1.07788374349912,-0.869315717255445,-0.569901851481896,-0.748233668195032,-1.10550178050167,-1.24649204370511,-0.215791373356681
"359",-0.714698723554729,-0.869315717255445,-0.569901851481896,-0.264836114167939,-0.84757510140168,-1.02386258650645,-0.215791373356681
"360",-0.496787711588097,-0.785508468088218,-0.569901851481896,0.00371808251378012,-0.589648422301686,-0.890284912187261,0.744403779646396
"361",-0.133602691643709,-0.701701218920992,-0.291693891127055,0.540826475877217,-0.331721743201692,-0.712181346428337,0.744403779646396
"362",-1.00524673951024,-0.869315717255445,-0.569901851481896,-0.694522828858688,-1.06251400065168,-1.24649204370511,-0.215791373356681
"363",-0.787335727543607,-0.785508468088218,-0.569901851481896,-0.479679471513313,-0.890562881251679,-1.20196615226538,0.744403779646396
"364",-0.424150707599219,-0.617893969753765,-0.569901851481896,-0.103703596158907,-0.546660642451687,-1.06838847794618,1.70459893264947
"365",-1.15052074748799,-1.0369302155899,-0.848109811836737,-1.12420954354944,-1.01952622080168,-0.979336695066722,0.744403779646396
"366",-1.07788374349912,-0.869315717255445,-0.569901851481896,-1.12420954354944,-1.01952622080168,-0.979336695066722,0.744403779646396
"367",-1.00524673951024,-0.701701218920992,-0.569901851481896,-1.12420954354944,-1.01952622080168,-0.979336695066722,0.744403779646396
"368",-1.15052074748799,-0.869315717255445,-0.848109811836737,-1.17792038288578,-1.06251400065168,-1.06838847794618,0.744403779646396
"369",-1.15052074748799,-0.785508468088218,-0.848109811836737,-1.17792038288578,-1.06251400065168,-1.02386258650645,0.744403779646396
"370",-1.00524673951024,-1.0369302155899,-0.848109811836737,-1.12420954354944,-0.761599541701682,-0.756707237868068,1.70459893264947
"371",-0.932609735521362,-0.869315717255445,-0.569901851481896,-1.07049870421309,-0.761599541701682,-0.756707237868068,1.70459893264947
"372",-0.859972731532484,-0.701701218920992,-0.569901851481896,-1.12420954354944,-0.761599541701682,-0.756707237868068,1.70459893264947
"373",-0.932609735521362,-0.869315717255445,-0.848109811836737,-1.12420954354944,-0.804587321551681,-0.84575902074753,1.70459893264947
"374",-1.00524673951024,-0.785508468088218,-0.848109811836737,-1.12420954354944,-0.804587321551681,-0.801233129307799,1.70459893264947
"375",-0.569424715576974,-1.02016876575645,-0.848109811836737,-0.963077025540407,-0.202758403651695,-0.266922432031028,3.62498923865563
"376",-0.424150707599219,-0.701701218920992,-0.569901851481896,-0.909366186204063,-0.202758403651695,-0.266922432031028,3.62498923865563
"377",-0.351513703610342,-0.534086720586538,-0.291693891127055,-0.963077025540407,-0.202758403651695,-0.266922432031028,3.62498923865563
"378",-0.496787711588097,-0.785508468088218,-0.848109811836737,-1.01678786487675,-0.288733963351693,-0.35597421491049,3.62498923865563
"379",-0.569424715576974,-0.701701218920992,-0.848109811836737,-0.963077025540407,-0.245746183501694,-0.311448323470759,3.62498923865563
"380",-0.351513703610342,-0.534086720586538,-0.569901851481896,-0.264836114167939,-0.331721743201692,-0.266922432031028,-0.215791373356681
"381",0.0116713163340455,0.303985771085728,0.542929989937468,-0.211125274831595,-0.245746183501694,-0.222396540591297,-0.215791373356681
"382",-0.206239695632587,-0.0312432255831788,-0.0134859307722138,-0.211125274831595,-0.331721743201692,-0.266922432031028,-0.215791373356681
"383",0.1569453243118,0.806829266089087,1.09934591064715,-0.157414435495251,-0.245746183501694,-0.222396540591297,-0.215791373356681
"384",-0.133602691643709,0.303985771085728,-0.0134859307722138,-0.264836114167939,-0.331721743201692,-0.266922432031028,-0.215791373356681
"385",0.302219332289555,1.14205826275799,1.09934591064715,-0.211125274831595,-0.245746183501694,-0.222396540591297,-0.215791373356681
"386",-0.351513703610342,-0.198857723917632,-0.569901851481896,-0.372257792840626,-0.41769730290169,-0.445025997789952,-0.215791373356681
"387",0.0116713163340455,0.639214767754634,0.264722029582627,-0.318546953504282,-0.374709523051691,-0.400500106350221,-0.215791373356681
"388",-0.351513703610342,-0.0312432255831788,-0.569901851481896,-0.264836114167939,-0.41769730290169,-0.35597421491049,-0.215791373356681
"389",0.0116713163340455,0.806829266089087,0.264722029582627,-0.211125274831595,-0.331721743201692,-0.311448323470759,-0.215791373356681
"390",0.302219332289555,-0.282664973084859,-0.291693891127055,0.43340479720453,0.356082734398291,0.445491831004666,-0.215791373356681
"391",0.73804135622282,0.639214767754634,0.821137950292309,0.540826475877217,0.442058294098289,0.490017722444397,-0.215791373356681
"392",0.520130344256188,0.471600269420181,0.542929989937468,0.540826475877217,0.356082734398291,0.400965939564935,-0.215791373356681
"393",1.02858937217833,1.4772872594269,1.65576183135683,0.648248154549905,0.39907051424829,0.490017722444397,-0.215791373356681
"394",0.73804135622282,0.974443764423541,0.821137950292309,0.43340479720453,0.356082734398291,0.400965939564935,-0.215791373356681
"395",1.17386338015609,1.98013075443026,1.93396979171167,0.540826475877217,0.39907051424829,0.490017722444397,-0.215791373356681
"396",0.374856336278433,0.303985771085728,-0.569901851481896,0.325983118531842,0.141143835148296,0.13381059092655,-0.215791373356681
"397",0.810678360211698,1.30967276109245,0.542929989937468,0.325983118531842,0.227119394848294,0.222862373806011,-0.215791373356681
"398",0.302219332289555,0.639214767754634,-0.569901851481896,0.43340479720453,0.184131614998295,0.267388265245742,-0.215791373356681
"399",0.73804135622282,1.64490175776135,0.542929989937468,0.43340479720453,0.270107174698293,0.356440048125204,-0.215791373356681
"400",0.883315364200575,-0.0312432255831788,-0.291693891127055,0.970513190567967,1.00089943214828,1.02432841972117,0.744403779646396
"401",1.39177439212272,1.14205826275799,1.09934591064715,1.07793486924065,1.08687499184827,1.11338020260063,0.744403779646396
"402",1.24650038414496,0.806829266089087,0.821137950292309,1.07793486924065,0.957911652298277,1.02432841972117,0.744403779646396
"403",1.75495941206711,1.98013075443026,2.21217775206651,1.18535654791334,1.04388721199828,1.0688543111609,0.744403779646396
"404",1.46441139611159,1.4772872594269,1.09934591064715,0.970513190567967,0.957911652298277,1.02432841972117,0.744403779646396
"405",1.97287042403374,2.65058874776807,2.49038571242135,1.07793486924065,1.04388721199828,1.0688543111609,0.744403779646396
"406",0.955952368189453,0.639214767754634,-0.569901851481896,0.755669833222592,0.742972753048282,0.712647179643051,0.744403779646396
"407",1.46441139611159,1.81251625609581,0.821137950292309,0.86309151189528,0.82894831274828,0.757173071082782,0.744403779646396
"408",0.883315364200575,0.974443764423541,-0.569901851481896,0.970513190567967,0.785960532898281,0.846224853962244,0.744403779646396
"409",1.39177439212272,2.14774525276471,0.821137950292309,0.970513190567967,0.871936092598279,0.935276636841705,0.744403779646396
"410",1.53704840010047,0.136371272751274,-0.0134859307722138,1.72246494127678,1.68870390974826,1.73674268275686,0.744403779646396
"411",2.04550742802262,1.30967276109245,1.37755387100199,1.72246494127678,1.77467946944826,1.82579446563632,0.744403779646396
"412",1.97287042403374,1.4772872594269,1.09934591064715,1.93730829862215,1.64571612989826,1.73674268275686,0.744403779646396
"413",2.55396645594476,2.65058874776807,2.7685936727762,1.93730829862215,1.73169168959826,1.78126857419659,0.744403779646396
"414",2.33605544397812,2.31535975109917,1.65576183135683,1.72246494127678,1.64571612989826,1.73674268275686,0.744403779646396
"415",2.84451447190027,3.48866123944034,3.04680163313104,1.82988661994947,1.73169168959826,1.78126857419659,0.744403779646396
"416",1.68232240807823,1.14205826275799,-0.569901851481896,1.40019990525872,1.34480167094827,1.29148376835955,0.744403779646396
"417",2.19078143600037,2.31535975109917,0.821137950292309,1.5076215839314,1.43077723064827,1.33600965979928,0.744403779646396
"418",1.60968540408935,1.64490175776135,-0.569901851481896,1.61504326260409,1.43077723064827,1.46958733411848,0.744403779646396
"419",2.11814443201149,2.81820324610253,0.821137950292309,1.72246494127678,1.51675279034826,1.55863911699794,0.744403779646396
"420",0.0116713163340455,-0.282664973084859,-0.569901851481896,-0.0499927568225636,0.141143835148296,0.222862373806011,-0.215791373356681
"421",0.592767348245065,0.974443764423541,1.09934591064715,0.111139761186468,0.227119394848294,0.267388265245742,-0.215791373356681
"422",0.1569453243118,0.136371272751274,-0.0134859307722138,0.00371808251378012,0.141143835148296,0.17833648236628,-0.215791373356681
"423",0.73804135622282,1.4772872594269,1.65576183135683,0.111139761186468,0.227119394848294,0.267388265245742,-0.215791373356681
"424",0.302219332289555,0.471600269420181,-0.0134859307722138,0.00371808251378012,0.141143835148296,0.17833648236628,-0.215791373356681
"425",0.883315364200575,1.81251625609581,1.65576183135683,0.111139761186468,0.227119394848294,0.267388265245742,-0.215791373356681
"426",0.084308320322923,-0.0312432255831788,-0.569901851481896,-0.103703596158907,0.0121804955982995,0.0447588080470879,-0.215791373356681
"427",0.665404352233943,1.30967276109245,1.09934591064715,0.00371808251378012,0.141143835148296,0.13381059092655,-0.215791373356681
"428",0.0116713163340455,0.136371272751274,-0.569901851481896,-0.0499927568225636,0.0551682754482985,0.0892846994868187,-0.215791373356681
"429",0.592767348245065,1.4772872594269,1.09934591064715,0.00371808251378012,0.141143835148296,0.17833648236628,-0.215791373356681
"430",0.592767348245065,-0.0312432255831788,-0.291693891127055,0.325983118531842,0.699984973198283,0.757173071082782,0.744403779646396
"431",1.39177439212272,1.81251625609581,1.93396979171167,0.540826475877217,0.871936092598279,0.890750745401975,0.744403779646396
"432",0.73804135622282,0.471600269420181,0.264722029582627,0.43340479720453,0.699984973198283,0.757173071082782,0.744403779646396
"433",1.60968540408935,2.31535975109917,2.49038571242135,0.648248154549905,0.82894831274828,0.846224853962244,0.744403779646396
"434",0.883315364200575,0.806829266089087,0.264722029582627,0.43340479720453,0.699984973198283,0.757173071082782,0.744403779646396
"435",1.75495941206711,2.65058874776807,2.7685936727762,0.540826475877217,0.82894831274828,0.846224853962244,0.744403779646396
